repository_name,repository_url,file_path,line_number,code_snippet,explanation
ZFTurbo/Kaggle-Planet-Understanding-the-Amazon-from-Space,https://github.com/ZFTurbo/Kaggle-Planet-Understanding-the-Amazon-from-Space,a31_create_cnn_features_weather.py,17,"os.environ[""CUDA_VISIBLE_DEVICES""] = ""{}"".format(GPU_TO_USE)",Library Path Mismatch: CUDA_VISIBLE_DEVICES is hardcoded. This forces a specific GPU device which may not exist on other machines breaking portability.
GuangmingZhu/ContinuousGR,https://github.com/GuangmingZhu/ContinuousGR,testing_ts1res3d.py,2,os.environ['CUDA_VISIBLE_DEVICES'] = '0',Library Path Mismatch: CUDA_VISIBLE_DEVICES is hardcoded. This forces a specific GPU device which may not exist on other machines breaking portability.
williamalbert94/Oil_spill_classification,https://github.com/williamalbert94/Oil_spill_classification,CNN_for_classification/Cluster/Oil_spill/train_classification.py,127,"os.environ[""CUDA_VISIBLE_DEVICES""]=args.gpu_id",Library Path Mismatch: CUDA_VISIBLE_DEVICES is hardcoded. This forces a specific GPU device which may not exist on other machines breaking portability.
ZFTurbo/2nd-place-solution-for-VinBigData-Chest-X-ray-Abnormalities-Detection,https://github.com/ZFTurbo/2nd-place-solution-for-VinBigData-Chest-X-ray-Abnormalities-Detection,part_zfturbo/net_v04_retinanet/r21_train_backbone_resnet101_sqr_fold0.py,398,os.environ['CUDA_VISIBLE_DEVICES'] = args.gpu,Library Path Mismatch: CUDA_VISIBLE_DEVICES is hardcoded. This forces a specific GPU device which may not exist on other machines breaking portability.
bwtseng/Compressive-Privacy-Generative-Adversarial-Network,https://github.com/bwtseng/Compressive-Privacy-Generative-Adversarial-Network,small_dataset/HAR/main_dnn.py,26,"os.environ[""CUDA_VISIBLE_DEVICES""]=""0""",Library Path Mismatch: CUDA_VISIBLE_DEVICES is hardcoded. This forces a specific GPU device which may not exist on other machines breaking portability.
bwtseng/Compressive-Privacy-Generative-Adversarial-Network,https://github.com/bwtseng/Compressive-Privacy-Generative-Adversarial-Network,small_dataset/HAR/main_dnn.py,83,"os.environ[""CUDA_VISIBLE_DEVICES""]=""1""",Library Path Mismatch: CUDA_VISIBLE_DEVICES is hardcoded. This forces a specific GPU device which may not exist on other machines breaking portability.
bwtseng/Compressive-Privacy-Generative-Adversarial-Network,https://github.com/bwtseng/Compressive-Privacy-Generative-Adversarial-Network,small_dataset/HAR/main_dnn.py,140,"os.environ[""CUDA_VISIBLE_DEVICES""]=""1""",Library Path Mismatch: CUDA_VISIBLE_DEVICES is hardcoded. This forces a specific GPU device which may not exist on other machines breaking portability.
reza321/T-Miner,https://github.com/reza321/T-Miner,yelp/main_evaluation.py,27,os.environ['CUDA_VISIBLE_DEVICES'] = sys.argv[6],Library Path Mismatch: CUDA_VISIBLE_DEVICES is hardcoded. This forces a specific GPU device which may not exist on other machines breaking portability.
hojinYang/spotify_recSys_challenge_2018,https://github.com/hojinYang/spotify_recSys_challenge_2018,main_runner/main_train.py,14,"os.environ[""CUDA_VISIBLE_DEVICES""] = ""1""",Library Path Mismatch: CUDA_VISIBLE_DEVICES is hardcoded. This forces a specific GPU device which may not exist on other machines breaking portability.
pythonlessons/YOLOv3-object-detection-tutorial,https://github.com/pythonlessons/YOLOv3-object-detection-tutorial,YOLOv3-custom-training/convert.py,11,os.environ['CUDA_VISIBLE_DEVICES'] = '0',Library Path Mismatch: CUDA_VISIBLE_DEVICES is hardcoded. This forces a specific GPU device which may not exist on other machines breaking portability.
pablopalafox/semantic-depth,https://github.com/pablopalafox/semantic-depth,semantic_depth.py,518,"os.environ[""CUDA_VISIBLE_DEVICES""]=self.CUDA_DEVICE_NUMBER",Library Path Mismatch: CUDA_VISIBLE_DEVICES is hardcoded. This forces a specific GPU device which may not exist on other machines breaking portability.
liber145/rlpack,https://github.com/liber145/rlpack,examples/atari/run_distdqn_ramatari.py,22,"os.environ[""CUDA_VISIBLE_DEVICES""] = args.gpu",Library Path Mismatch: CUDA_VISIBLE_DEVICES is hardcoded. This forces a specific GPU device which may not exist on other machines breaking portability.
hbertiche/DeePSD,https://github.com/hbertiche/DeePSD,train_chi.py,28,os.environ['CUDA_VISIBLE_DEVICES'] = gpu_id,Library Path Mismatch: CUDA_VISIBLE_DEVICES is hardcoded. This forces a specific GPU device which may not exist on other machines breaking portability.
eyounx/RetroCodes,https://github.com/eyounx/RetroCodes,A3gent/detect/util/convert_tiny_darknet.py,13,"os.environ[""CUDA_VISIBLE_DEVICES""] = ""0""",Library Path Mismatch: CUDA_VISIBLE_DEVICES is hardcoded. This forces a specific GPU device which may not exist on other machines breaking portability.
wooden-cat/polar-RNN-decoder,https://github.com/wooden-cat/polar-RNN-decoder,OMS.py,10,"os.environ['CUDA_VISIBLE_DEVICES'] = ""2""",Library Path Mismatch: CUDA_VISIBLE_DEVICES is hardcoded. This forces a specific GPU device which may not exist on other machines breaking portability.
Thinklab-SJTU/DCL_RetinaNet_Tensorflow,https://github.com/Thinklab-SJTU/DCL_RetinaNet_Tensorflow,tools/multi_gpu_train.py,22,"os.environ[""CUDA_VISIBLE_DEVICES""] = cfgs.GPU_GROUP",Library Path Mismatch: CUDA_VISIBLE_DEVICES is hardcoded. This forces a specific GPU device which may not exist on other machines breaking portability.
SJTU-Thinklab-Det/OHDet_Tensorflow,https://github.com/SJTU-Thinklab-Det/OHDet_Tensorflow,tools/multi_gpu_train.py,22,"os.environ[""CUDA_VISIBLE_DEVICES""] = cfgs.GPU_GROUP",Library Path Mismatch: CUDA_VISIBLE_DEVICES is hardcoded. This forces a specific GPU device which may not exist on other machines breaking portability.
liber145/rlpack,https://github.com/liber145/rlpack,examples/ramatari/run_distdqn_ramatari.py,22,"os.environ[""CUDA_VISIBLE_DEVICES""] = args.gpu",Library Path Mismatch: CUDA_VISIBLE_DEVICES is hardcoded. This forces a specific GPU device which may not exist on other machines breaking portability.
CRIPAC-DIG/NGNN,https://github.com/CRIPAC-DIG/NGNN,NGNN/main_score.py,112,"os.environ[""CUDA_VISIBLE_DEVICES""] = '0'",Library Path Mismatch: CUDA_VISIBLE_DEVICES is hardcoded. This forces a specific GPU device which may not exist on other machines breaking portability.
airaria/GAN_hanzi,https://github.com/airaria/GAN_hanzi,main_tensorflow_wgan.py,5,os.environ['CUDA_VISIBLE_DEVICES'] = '0',Library Path Mismatch: CUDA_VISIBLE_DEVICES is hardcoded. This forces a specific GPU device which may not exist on other machines breaking portability.
oulutan/ActorConditionedAttentionMaps,https://github.com/oulutan/ActorConditionedAttentionMaps,model_training/Datasets_AVA.py,800,os.environ['CUDA_VISIBLE_DEVICES'] = '',Library Path Mismatch: CUDA_VISIBLE_DEVICES is hardcoded. This forces a specific GPU device which may not exist on other machines breaking portability.
sakishinoda/tf-ssl,https://github.com/sakishinoda/tf-ssl,vat_ladder/hyperopt.py,34,"os.environ[""CUDA_VISIBLE_DEVICES""] = str(p.which_gpu)",Library Path Mismatch: CUDA_VISIBLE_DEVICES is hardcoded. This forces a specific GPU device which may not exist on other machines breaking portability.
SarderLab/Histo-cloud,https://github.com/SarderLab/Histo-cloud,histomicstk/deeplab/vis.py,218,"os.environ[""CUDA_VISIBLE_DEVICES""]=FLAGS.gpu",Library Path Mismatch: CUDA_VISIBLE_DEVICES is hardcoded. This forces a specific GPU device which may not exist on other machines breaking portability.
tum-pbs/Solver-in-the-Loop,https://github.com/tum-pbs/Solver-in-the-Loop,burgers/burgers_apply_pre.py,37,os.environ['CUDA_VISIBLE_DEVICES'] = params['gpu'],Library Path Mismatch: CUDA_VISIBLE_DEVICES is hardcoded. This forces a specific GPU device which may not exist on other machines breaking portability.
mzlr/sau-net,https://github.com/mzlr/sau-net,train_3d.py,161,"os.environ[""CUDA_VISIBLE_DEVICES""] = str(cfg.GPU_ID)",Library Path Mismatch: CUDA_VISIBLE_DEVICES is hardcoded. This forces a specific GPU device which may not exist on other machines breaking portability.
AugustDS/synthetic-medical-benchmark,https://github.com/AugustDS/synthetic-medical-benchmark,GAN_cpd/metrics/frechet_inception_distance.py,242,os.environ['CUDA_VISIBLE_DEVICES'] = args.gpu,Library Path Mismatch: CUDA_VISIBLE_DEVICES is hardcoded. This forces a specific GPU device which may not exist on other machines breaking portability.
Ascend/ModelZoo-TensorFlow,https://github.com/Ascend/ModelZoo-TensorFlow,TensorFlow/built-in/nlp/BiLSTM_CRF_ID0125_for_TensorFlow/thu_classification.py,56,os.environ['CUDA_VISIBLE_DEVICES'] = '2',Library Path Mismatch: CUDA_VISIBLE_DEVICES is hardcoded. This forces a specific GPU device which may not exist on other machines breaking portability.
AlexanderLutsenko/nobuco,https://github.com/AlexanderLutsenko/nobuco,examples/nms.py,2,"os.environ[""CUDA_VISIBLE_DEVICES""] = """"",Library Path Mismatch: CUDA_VISIBLE_DEVICES is hardcoded. This forces a specific GPU device which may not exist on other machines breaking portability.
X-jun-0130/Easy_Bert_WordSeg,https://github.com/X-jun-0130/Easy_Bert_WordSeg,bert_Wordseg.py,11,"os.environ[""CUDA_VISIBLE_DEVICES""] = ""0""",Library Path Mismatch: CUDA_VISIBLE_DEVICES is hardcoded. This forces a specific GPU device which may not exist on other machines breaking portability.
m1balcerak/GliODIL,https://github.com/m1balcerak/GliODIL,code/tfwrap.py,8,"os.environ[""CUDA_VISIBLE_DEVICES""] = ""-1""",Library Path Mismatch: CUDA_VISIBLE_DEVICES is hardcoded. This forces a specific GPU device which may not exist on other machines breaking portability.
YudiDong/GAN-based-E2E-communications-system-for-defense-against-adversarial-attack,https://github.com/YudiDong/GAN-based-E2E-communications-system-for-defense-against-adversarial-attack,regular_training_whitebox.py,13,"os.environ[""CUDA_VISIBLE_DEVICES""] = ""0""",Library Path Mismatch: CUDA_VISIBLE_DEVICES is hardcoded. This forces a specific GPU device which may not exist on other machines breaking portability.
Di-Chai/GraphCNN-Bike,https://github.com/Di-Chai/GraphCNN-Bike,NYC/GraphFusionModel/GraphFusionModelV9.py,294,"os.environ[""CUDA_VISIBLE_DEVICES""] = '0'",Library Path Mismatch: CUDA_VISIBLE_DEVICES is hardcoded. This forces a specific GPU device which may not exist on other machines breaking portability.
BMEII-AI/RadImageNet,https://github.com/BMEII-AI/RadImageNet,breast/breast_train.py,33,"os.environ[""CUDA_VISIBLE_DEVICES""]= args.gpu_node",Library Path Mismatch: CUDA_VISIBLE_DEVICES is hardcoded. This forces a specific GPU device which may not exist on other machines breaking portability.
sign-language-processing/detection-train,https://github.com/sign-language-processing/detection-train,sign_language_detection/tools/h5_to_tfjs.py,4,"os.environ[""CUDA_VISIBLE_DEVICES""] = ""-1""",Library Path Mismatch: CUDA_VISIBLE_DEVICES is hardcoded. This forces a specific GPU device which may not exist on other machines breaking portability.
UestcJay/TensorFlow2-GAN,https://github.com/UestcJay/TensorFlow2-GAN,implementations/wgan/wgan.py,13,"os.environ[""CUDA_VISIBLE_DEVICES""] = ""0""",Library Path Mismatch: CUDA_VISIBLE_DEVICES is hardcoded. This forces a specific GPU device which may not exist on other machines breaking portability.
ninaqy/PUGeo,https://github.com/ninaqy/PUGeo,main.py,46,os.environ['CUDA_VISIBLE_DEVICES'] = FLAGS.gpu,Library Path Mismatch: CUDA_VISIBLE_DEVICES is hardcoded. This forces a specific GPU device which may not exist on other machines breaking portability.
QingyongHu/RandLA-Net,https://github.com/QingyongHu/RandLA-Net,main_SemanticKITTI.py,200,os.environ['CUDA_VISIBLE_DEVICES'] = str(FLAGS.gpu),Library Path Mismatch: CUDA_VISIBLE_DEVICES is hardcoded. This forces a specific GPU device which may not exist on other machines breaking portability.
PINTO0309/PINTO_model_zoo,https://github.com/PINTO0309/PINTO_model_zoo,095_centerface/postprocess_gen_tools/make_box_gather_nd.py,2,os.environ['CUDA_VISIBLE_DEVICES'] = '-1',Library Path Mismatch: CUDA_VISIBLE_DEVICES is hardcoded. This forces a specific GPU device which may not exist on other machines breaking portability.
AugustDS/synthetic-medical-benchmark,https://github.com/AugustDS/synthetic-medical-benchmark,GAN_prog/metrics/frechet_inception_distance.py,242,os.environ['CUDA_VISIBLE_DEVICES'] = args.gpu,Library Path Mismatch: CUDA_VISIBLE_DEVICES is hardcoded. This forces a specific GPU device which may not exist on other machines breaking portability.
Di-Chai/GraphCNN-Bike,https://github.com/Di-Chai/GraphCNN-Bike,Chicago/GraphFusionModel/GraphFusionModelV9.py,294,"os.environ[""CUDA_VISIBLE_DEVICES""] = '0'",Library Path Mismatch: CUDA_VISIBLE_DEVICES is hardcoded. This forces a specific GPU device which may not exist on other machines breaking portability.
tudelft3d/SUMS-Semantic-Urban-Mesh-Segmentation-public,https://github.com/tudelft3d/SUMS-Semantic-Urban-Mesh-Segmentation-public,competing_methods/my_RandLANet/main_SemanticKITTI.py,200,os.environ['CUDA_VISIBLE_DEVICES'] = str(FLAGS.gpu),Library Path Mismatch: CUDA_VISIBLE_DEVICES is hardcoded. This forces a specific GPU device which may not exist on other machines breaking portability.
MCG-NJU/CGA-Net,https://github.com/MCG-NJU/CGA-Net,examples/RandLA-Net/main_SemanticKITTI.py,200,os.environ['CUDA_VISIBLE_DEVICES'] = str(FLAGS.gpu),Library Path Mismatch: CUDA_VISIBLE_DEVICES is hardcoded. This forces a specific GPU device which may not exist on other machines breaking portability.
Xilinx/Vitis-AI,https://github.com/Xilinx/Vitis-AI,src/vai_quantizer/vai_q_tensorflow2.x/tensorflow_model_optimization/python/core/quantization/keras/vitis/vai_q_tensorflow/tools/replace_input_with_placeholder.py,15,"os.environ[""CUDA_VISIBLE_DEVICES""] = ""-1""",Library Path Mismatch: CUDA_VISIBLE_DEVICES is hardcoded. This forces a specific GPU device which may not exist on other machines breaking portability.
bioinf-jku/coulomb_gan,https://github.com/bioinf-jku/coulomb_gan,tensorflow/fid.py,220,os.environ['CUDA_VISIBLE_DEVICES'] = args.gpu,Library Path Mismatch: CUDA_VISIBLE_DEVICES is hardcoded. This forces a specific GPU device which may not exist on other machines breaking portability.
ahangchen/rank-reid,https://github.com/ahangchen/rank-reid,utils/cuda_util.py,6,"os.environ[""CUDA_VISIBLE_DEVICES""] = ""2""",Library Path Mismatch: CUDA_VISIBLE_DEVICES is hardcoded. This forces a specific GPU device which may not exist on other machines breaking portability.
CrawlScript/TF-GNN,https://github.com/CrawlScript/TF-GNN,example_gcn.py,11,"os.environ[""CUDA_VISIBLE_DEVICES""] = ""0""",Library Path Mismatch: CUDA_VISIBLE_DEVICES is hardcoded. This forces a specific GPU device which may not exist on other machines breaking portability.
rickyxume/TianChi_RecSys_AntiSpam,https://github.com/rickyxume/TianChi_RecSys_AntiSpam,Models.py,15,"os.environ[""CUDA_VISIBLE_DEVICES""] = ""-1""  # 使用CPU",Library Path Mismatch: CUDA_VISIBLE_DEVICES is hardcoded. This forces a specific GPU device which may not exist on other machines breaking portability.
jerbarnes/sentiment_graphs,https://github.com/jerbarnes/sentiment_graphs,baselines/RACL/train_racl_bert.py,9,os.environ['CUDA_VISIBLE_DEVICES'] = '0',Library Path Mismatch: CUDA_VISIBLE_DEVICES is hardcoded. This forces a specific GPU device which may not exist on other machines breaking portability.
JunfengGaolab/CropRowDetection,https://github.com/JunfengGaolab/CropRowDetection,unet-rgbd/unetRGB.py,5,"os.environ[""CUDA_VISIBLE_DEVICES""] = ""0""",Library Path Mismatch: CUDA_VISIBLE_DEVICES is hardcoded. This forces a specific GPU device which may not exist on other machines breaking portability.
AIM3-RUC/Youmakeup_Baseline,https://github.com/AIM3-RUC/Youmakeup_Baseline,step_ordering/SCDM_based/grounding/SCDM+/src_SCDM+/run_makeup_scdm+.py,775,os.environ['CUDA_VISIBLE_DEVICES'] = str(args.gpu_id),Library Path Mismatch: CUDA_VISIBLE_DEVICES is hardcoded. This forces a specific GPU device which may not exist on other machines breaking portability.
cryoem/eman2,https://github.com/cryoem/eman2,programs/e2gmm_refine.py,15,"os.environ[""CUDA_VISIBLE_DEVICES""]='0'",Library Path Mismatch: CUDA_VISIBLE_DEVICES is hardcoded. This forces a specific GPU device which may not exist on other machines breaking portability.
bing1zhi2/chinese_ocr,https://github.com/bing1zhi2/chinese_ocr,chinese_ocr/model.py,12,"os.environ[""CUDA_VISIBLE_DEVICES""]=''##不启用GPU",Library Path Mismatch: CUDA_VISIBLE_DEVICES is hardcoded. This forces a specific GPU device which may not exist on other machines breaking portability.
LinHai-debug/CLIMEA-BCUD-code,https://github.com/LinHai-debug/CLIMEA-BCUD-code,prediction.py,19,os.environ['CUDA_VISIBLE_DEVICES'] = sys.argv[-2],Library Path Mismatch: CUDA_VISIBLE_DEVICES is hardcoded. This forces a specific GPU device which may not exist on other machines breaking portability.
